index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint
298,ft_gauge (17)_rot_dark.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (17)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (17)_rot_dark.jpg,Low Contrast
299,ft_gauge (17)_contrast.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (17)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (17)_contrast.jpg,Low Contrast
300,ft_gauge (17)_contrast.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (17)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (17)_contrast.jpg,Low Contrast
301,ft_gauge (17)_crop_bright.jpg,guage,Low Contrast,0,,Alert if reading is at 0 NA.,0 NA,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (17)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (17)_crop_bright.jpg,Low Contrast
302,ft_gauge (17)_crop_bright.jpg,guage,Low Contrast,0,,Alert if > 5 NA.,0 NA,Rule B,Value is 0. 0 < 5.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (17)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (17)_crop_bright.jpg,Low Contrast
303,ft_gauge (18)_rot_dark.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 79 NA.,120 NA,Rule A,Value is 120. 120 > 79.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (18)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_rot_dark.jpg,Oblique Angle/ Low Contrast
304,ft_gauge (18)_rot_dark.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 161 NA.,120 NA,Rule B,Value is 120. 120 < 161.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (18)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_rot_dark.jpg,Oblique Angle/ Low Contrast
305,ft_gauge (18)_contrast.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 79 NA.,120 NA,Rule A,Value is 120. 120 > 79.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (18)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_contrast.jpg,Oblique Angle/ Low Contrast
306,ft_gauge (18)_contrast.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 161 NA.,120 NA,Rule B,Value is 120. 120 < 161.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (18)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_contrast.jpg,Oblique Angle/ Low Contrast
307,ft_gauge (18)_crop_bright.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 79 NA.,120 NA,Rule A,Value is 120. 120 > 79.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (18)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_crop_bright.jpg,Oblique Angle/ Low Contrast
308,ft_gauge (18)_crop_bright.jpg,guage,Oblique Angle/ Low Contrast,120,,Alert if > 161 NA.,120 NA,Rule B,Value is 120. 120 < 161.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (18)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (18)_crop_bright.jpg,Oblique Angle/ Low Contrast
309,ft_gauge (19)_rot_dark.jpg,guage,,28,°C,Alert if > 22 °C.,28 °C,Rule A,Value is 28. 28 > 22.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (19)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_rot_dark.jpg,
310,ft_gauge (19)_rot_dark.jpg,guage,,28,°C,Alert if > 34 °C.,28 °C,Rule B,Value is 28. 28 < 34.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (19)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_rot_dark.jpg,
311,ft_gauge (19)_contrast.jpg,guage,,28,°C,Alert if > 22 °C.,28 °C,Rule A,Value is 28. 28 > 22.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (19)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_contrast.jpg,
312,ft_gauge (19)_contrast.jpg,guage,,28,°C,Alert if > 34 °C.,28 °C,Rule B,Value is 28. 28 < 34.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (19)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_contrast.jpg,
313,ft_gauge (19)_crop_bright.jpg,guage,,28,°C,Alert if > 22 °C.,28 °C,Rule A,Value is 28. 28 > 22.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (19)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_crop_bright.jpg,
314,ft_gauge (19)_crop_bright.jpg,guage,,28,°C,Alert if > 34 °C.,28 °C,Rule B,Value is 28. 28 < 34.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (19)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (19)_crop_bright.jpg,
315,ft_gauge (20)_rot_dark.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (20)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_rot_dark.jpg,
316,ft_gauge (20)_rot_dark.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (20)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_rot_dark.jpg,
317,ft_gauge (20)_contrast.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (20)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_contrast.jpg,
318,ft_gauge (20)_contrast.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (20)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_contrast.jpg,
319,ft_gauge (20)_crop_bright.jpg,guage,,0,bar,Alert if reading is at 0 bar.,0 bar,Rule A,Value is 0. System is at 0.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (20)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_crop_bright.jpg,
320,ft_gauge (20)_crop_bright.jpg,guage,,0,bar,Alert if > 0.5 bar.,0 bar,Rule B,Value is 0. 0 < 0.5.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (20)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (20)_crop_bright.jpg,
321,ft_gauge (21)_rot_dark.jpg,guage,,67,psi,Alert if > 55 psi.,67 psi,Rule A,Value is 67. 67 > 55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (21)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_rot_dark.jpg,
322,ft_gauge (21)_rot_dark.jpg,guage,,67,psi,Alert if > 79 psi.,67 psi,Rule B,Value is 67. 67 < 79.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (21)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_rot_dark.jpg,
323,ft_gauge (21)_contrast.jpg,guage,,67,psi,Alert if > 55 psi.,67 psi,Rule A,Value is 67. 67 > 55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (21)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_contrast.jpg,
324,ft_gauge (21)_contrast.jpg,guage,,67,psi,Alert if > 79 psi.,67 psi,Rule B,Value is 67. 67 < 79.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (21)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_contrast.jpg,
325,ft_gauge (21)_crop_bright.jpg,guage,,67,psi,Alert if > 55 psi.,67 psi,Rule A,Value is 67. 67 > 55.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (21)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_crop_bright.jpg,
326,ft_gauge (21)_crop_bright.jpg,guage,,67,psi,Alert if > 79 psi.,67 psi,Rule B,Value is 67. 67 < 79.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (21)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (21)_crop_bright.jpg,
327,ft_gauge (22)_rot_dark.jpg,guage,,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (22)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_rot_dark.jpg,
328,ft_gauge (22)_rot_dark.jpg,guage,,0,psi,Alert if > 10 psi.,0 psi,Rule B,Value is 0. 0 < 10.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (22)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_rot_dark.jpg,
329,ft_gauge (22)_contrast.jpg,guage,,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (22)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_contrast.jpg,
330,ft_gauge (22)_contrast.jpg,guage,,0,psi,Alert if > 10 psi.,0 psi,Rule B,Value is 0. 0 < 10.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (22)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_contrast.jpg,
331,ft_gauge (22)_crop_bright.jpg,guage,,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (22)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_crop_bright.jpg,
332,ft_gauge (22)_crop_bright.jpg,guage,,0,psi,Alert if > 10 psi.,0 psi,Rule B,Value is 0. 0 < 10.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (22)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (22)_crop_bright.jpg,
333,ft_gauge (23)_rot_dark.jpg,guage,,100,psi,Alert if > 41 psi.,100 psi,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (23)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_rot_dark.jpg,
334,ft_gauge (23)_rot_dark.jpg,guage,,100,psi,Alert if > 159 psi.,100 psi,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (23)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_rot_dark.jpg,
335,ft_gauge (23)_contrast.jpg,guage,,100,psi,Alert if > 41 psi.,100 psi,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (23)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_contrast.jpg,
336,ft_gauge (23)_contrast.jpg,guage,,100,psi,Alert if > 159 psi.,100 psi,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (23)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_contrast.jpg,
337,ft_gauge (23)_crop_bright.jpg,guage,,100,psi,Alert if > 41 psi.,100 psi,Rule A,Value is 100. 100 > 41.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (23)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_crop_bright.jpg,
338,ft_gauge (23)_crop_bright.jpg,guage,,100,psi,Alert if > 159 psi.,100 psi,Rule B,Value is 100. 100 < 159.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (23)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (23)_crop_bright.jpg,
339,ft_gauge (24)_rot_dark.jpg,guage,,18,,Alert if > 12 NA.,18 NA,Rule A,Value is 18. 18 > 12.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (24)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_rot_dark.jpg,
340,ft_gauge (24)_rot_dark.jpg,guage,,18,,Alert if > 24 NA.,18 NA,Rule B,Value is 18. 18 < 24.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (24)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_rot_dark.jpg,
341,ft_gauge (24)_contrast.jpg,guage,,18,,Alert if > 12 NA.,18 NA,Rule A,Value is 18. 18 > 12.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (24)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_contrast.jpg,
342,ft_gauge (24)_contrast.jpg,guage,,18,,Alert if > 24 NA.,18 NA,Rule B,Value is 18. 18 < 24.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (24)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_contrast.jpg,
343,ft_gauge (24)_crop_bright.jpg,guage,,18,,Alert if > 12 NA.,18 NA,Rule A,Value is 18. 18 > 12.,0,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (24)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_crop_bright.jpg,
344,ft_gauge (24)_crop_bright.jpg,guage,,18,,Alert if > 24 NA.,18 NA,Rule B,Value is 18. 18 < 24.,0,SAFE,Dataset_FineTune/Augmented/ft_gauge (24)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (24)_crop_bright.jpg,
345,ft_gauge (25)_rot_dark.jpg,guage,Oblique Angle,25,psi,Alert if > 21 psi.,25 psi,Rule A,Value is 25. 25 > 21.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (25)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_rot_dark.jpg,Oblique Angle
346,ft_gauge (25)_rot_dark.jpg,guage,Oblique Angle,25,psi,Alert if > 29 psi.,25 psi,Rule B,Value is 25. 25 < 29.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (25)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_rot_dark.jpg,Oblique Angle
347,ft_gauge (25)_contrast.jpg,guage,Oblique Angle,25,psi,Alert if > 21 psi.,25 psi,Rule A,Value is 25. 25 > 21.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (25)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_contrast.jpg,Oblique Angle
348,ft_gauge (25)_contrast.jpg,guage,Oblique Angle,25,psi,Alert if > 29 psi.,25 psi,Rule B,Value is 25. 25 < 29.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (25)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_contrast.jpg,Oblique Angle
349,ft_gauge (25)_crop_bright.jpg,guage,Oblique Angle,25,psi,Alert if > 21 psi.,25 psi,Rule A,Value is 25. 25 > 21.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (25)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_crop_bright.jpg,Oblique Angle
350,ft_gauge (25)_crop_bright.jpg,guage,Oblique Angle,25,psi,Alert if > 29 psi.,25 psi,Rule B,Value is 25. 25 < 29.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (25)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (25)_crop_bright.jpg,Oblique Angle
351,ft_gauge (26)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (26)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_rot_dark.jpg,Low Contrast/ Oblique Angle
352,ft_gauge (26)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if > 15 psi.,0 psi,Rule B,Value is 0. 0 < 15.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (26)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_rot_dark.jpg,Low Contrast/ Oblique Angle
353,ft_gauge (26)_contrast.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (26)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_contrast.jpg,Low Contrast/ Oblique Angle
354,ft_gauge (26)_contrast.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if > 15 psi.,0 psi,Rule B,Value is 0. 0 < 15.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (26)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_contrast.jpg,Low Contrast/ Oblique Angle
355,ft_gauge (26)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if reading is at 0 psi.,0 psi,Rule A,Value is 0. System is at 0.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (26)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_crop_bright.jpg,Low Contrast/ Oblique Angle
356,ft_gauge (26)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,0,psi,Alert if > 15 psi.,0 psi,Rule B,Value is 0. 0 < 15.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (26)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (26)_crop_bright.jpg,Low Contrast/ Oblique Angle
357,ft_gauge (27)_rot_dark.jpg,guage,Glare,9,psi,Alert if > 8.3 psi.,9 psi,Rule A,Value is 9. 9 > 8.3.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (27)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_rot_dark.jpg,Glare
358,ft_gauge (27)_rot_dark.jpg,guage,Glare,9,psi,Alert if > 9.7 psi.,9 psi,Rule B,Value is 9. 9 < 9.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (27)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_rot_dark.jpg,Glare
359,ft_gauge (27)_contrast.jpg,guage,Glare,9,psi,Alert if > 8.3 psi.,9 psi,Rule A,Value is 9. 9 > 8.3.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (27)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_contrast.jpg,Glare
360,ft_gauge (27)_contrast.jpg,guage,Glare,9,psi,Alert if > 9.7 psi.,9 psi,Rule B,Value is 9. 9 < 9.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (27)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_contrast.jpg,Glare
361,ft_gauge (27)_crop_bright.jpg,guage,Glare,9,psi,Alert if > 8.3 psi.,9 psi,Rule A,Value is 9. 9 > 8.3.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (27)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_crop_bright.jpg,Glare
362,ft_gauge (27)_crop_bright.jpg,guage,Glare,9,psi,Alert if > 9.7 psi.,9 psi,Rule B,Value is 9. 9 < 9.7.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (27)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (27)_crop_bright.jpg,Glare
363,ft_gauge (28)_rot_dark.jpg,guage,,5,,Alert if > 3.9 NA.,5 NA,Rule A,Value is 5. 5 > 3.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (28)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_rot_dark.jpg,
364,ft_gauge (28)_rot_dark.jpg,guage,,5,,Alert if > 6.1 NA.,5 NA,Rule B,Value is 5. 5 < 6.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (28)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_rot_dark.jpg,
365,ft_gauge (28)_contrast.jpg,guage,,5,,Alert if > 3.9 NA.,5 NA,Rule A,Value is 5. 5 > 3.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (28)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_contrast.jpg,
366,ft_gauge (28)_contrast.jpg,guage,,5,,Alert if > 6.1 NA.,5 NA,Rule B,Value is 5. 5 < 6.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (28)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_contrast.jpg,
367,ft_gauge (28)_crop_bright.jpg,guage,,5,,Alert if > 3.9 NA.,5 NA,Rule A,Value is 5. 5 > 3.9.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (28)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_crop_bright.jpg,
368,ft_gauge (28)_crop_bright.jpg,guage,,5,,Alert if > 6.1 NA.,5 NA,Rule B,Value is 5. 5 < 6.1.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (28)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (28)_crop_bright.jpg,
369,ft_gauge (29)_rot_dark.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.06 bar.,0.1 bar,Rule A,Value is 0.1. 0.1 > 0.06.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (29)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_rot_dark.jpg,Low Contrast
370,ft_gauge (29)_rot_dark.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.14 bar.,0.1 bar,Rule B,Value is 0.1. 0.1 < 0.14.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (29)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_rot_dark.jpg,Low Contrast
371,ft_gauge (29)_contrast.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.06 bar.,0.1 bar,Rule A,Value is 0.1. 0.1 > 0.06.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (29)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_contrast.jpg,Low Contrast
372,ft_gauge (29)_contrast.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.14 bar.,0.1 bar,Rule B,Value is 0.1. 0.1 < 0.14.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (29)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_contrast.jpg,Low Contrast
373,ft_gauge (29)_crop_bright.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.06 bar.,0.1 bar,Rule A,Value is 0.1. 0.1 > 0.06.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (29)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_crop_bright.jpg,Low Contrast
374,ft_gauge (29)_crop_bright.jpg,guage,Low Contrast,0.1,bar,Alert if > 0.14 bar.,0.1 bar,Rule B,Value is 0.1. 0.1 < 0.14.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (29)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (29)_crop_bright.jpg,Low Contrast
375,ft_gauge (30)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (30)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_rot_dark.jpg,Low Contrast/ Oblique Angle
376,ft_gauge (30)_rot_dark.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (30)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_rot_dark.jpg,Low Contrast/ Oblique Angle
377,ft_gauge (30)_contrast.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (30)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_contrast.jpg,Low Contrast/ Oblique Angle
378,ft_gauge (30)_contrast.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (30)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_contrast.jpg,Low Contrast/ Oblique Angle
379,ft_gauge (30)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (30)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_crop_bright.jpg,Low Contrast/ Oblique Angle
380,ft_gauge (30)_crop_bright.jpg,guage,Low Contrast/ Oblique Angle,30,,Alert if > 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (30)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (30)_crop_bright.jpg,Low Contrast/ Oblique Angle
381,ft_gauge (31)_rot_dark.jpg,guage,Low Contrast,300,kPa,Alert if > 271 kPa.,300 kPa,Rule A,Value is 300. 300 > 271.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (31)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_rot_dark.jpg,Low Contrast
382,ft_gauge (31)_rot_dark.jpg,guage,Low Contrast,300,kPa,Alert if > 329 kPa.,300 kPa,Rule B,Value is 300. 300 < 329.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (31)_rot_dark.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_rot_dark.jpg,Low Contrast
383,ft_gauge (31)_contrast.jpg,guage,Low Contrast,300,kPa,Alert if > 271 kPa.,300 kPa,Rule A,Value is 300. 300 > 271.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (31)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_contrast.jpg,Low Contrast
384,ft_gauge (31)_contrast.jpg,guage,Low Contrast,300,kPa,Alert if > 329 kPa.,300 kPa,Rule B,Value is 300. 300 < 329.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (31)_contrast.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_contrast.jpg,Low Contrast
385,ft_gauge (31)_crop_bright.jpg,guage,Low Contrast,300,kPa,Alert if > 271 kPa.,300 kPa,Rule A,Value is 300. 300 > 271.,1,UNSAFE,Dataset_FineTune/Augmented/ft_gauge (31)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_crop_bright.jpg,Low Contrast
386,ft_gauge (31)_crop_bright.jpg,guage,Low Contrast,300,kPa,Alert if > 329 kPa.,300 kPa,Rule B,Value is 300. 300 < 329.,1,SAFE,Dataset_FineTune/Augmented/ft_gauge (31)_crop_bright.jpg,Dataset_FineTune/Augmented/ft_gauge (31)_crop_bright.jpg,Low Contrast
